item_id,brand,custom_label,current_quantity
155913083205,Base PG,MFP083,20
176061147942,Premium,MFP083,20
176061147741,Base PG,MFP084,0
176061147943,Premium,MFP084,0
176061147737,Base PG,MFP085,20
155913083388,Premium,MFP085,20
155913083203,Base PG,MFP086,20
166464102867,Premium,MFP086,20
176061147739,Base PG,MFP087,20
166464102868,Premium,MFP087,20
176061147743,Base PG,MFP088,20
176061147946,Premium,MFP088,20
166464102695,Base PG,MFP089,20
166464102871,Premium,MFP089,20
176061147750,Base PG,MFP090,20
166464102872,Premium,MFP090,20
155913083206,Base PG,MFP091,20
176061147940,Premium,MFP091,20
176061147752,Base PG,MFP092,20
155913083393,Premium,MFP092,20
155913083208,Base PG,MFP093,20
166464102869,Premium,MFP093,20
176061147754,Base PG,MFP095,20
155913083401,Premium,MFP095,20
166464102697,Base PG,MFP096,20
155913083391,Premium,MFP096,20
155913083207,Base PG,MFP097,20
166464102886,Premium,MFP097,20
166464102696,Base PG,MFP098,20
176061147952,Premium,MFP098,20
166464102698,Base PG,MFP099,20
155913083389,Premium,MFP099,20
176061147751,Base PG,MFP100,20
166464102882,Premium,MFP100,20
166464102701,Base PG,MFP101,0
166464102875,Premium,MFP101,0
166464102702,Base PG,MFP102,20
176061147956,Premium,MFP102,20
176061147753,Base PG,MFP103,20
155913083410,Premium,MFP103,20
155913083209,Base PG,MFP104,20
155913083397,Premium,MFP104,20
155913083211,Base PG,MFP105,20
155913083396,Premium,MFP105,20
176061147755,Base PG,MFP106,20
166464102873,Premium,MFP106,20
176061147757,Base PG,MFP107,20
176061147958,Premium,MFP107,20
166464102703,Base PG,MFP108,20
176061147959,Premium,MFP108,20
155913083214,Base PG,MFP109,20
166464102874,Premium,MFP109,20
155913083213,Base PG,MFP110,20
155913083399,Premium,MFP110,20
176061147758,Base PG,MFP111,20
176061147954,Premium,MFP111,20
166464102705,Base PG,MFP114,20
166464102877,Premium,MFP114,20
166464102704,Base PG,MFP115,20
166464102887,Premium,MFP115,20
155913083215,Base PG,MFP117,20
176061147949,Premium,MFP117,20
155913083216,Base PG,MFP118,20
166464102876,Premium,MFP118,20
166464102706,Base PG,MFP119,20
166464102880,Premium,MFP119,20
176061147764,Base PG,MFP120,20
155913083403,Premium,MFP120,20
176061147760,Base PG,MFP121,0
155913083404,Premium,MFP121,0
155913083218,Base PG,MFP122,20
166464102878,Premium,MFP122,20
155913083220,Base PG,MFP123,20
176061147955,Premium,MFP123,20
155913083221,Base PG,MFP124,0
176061147951,Premium,MFP124,0
155913083219,Base PG,MFP125,20
166464102892,Premium,MFP125,20
176061147763,Base PG,MFP126,20
155913083406,Premium,MFP126,20
166464102707,Base PG,MFP127,20
155913083405,Premium,MFP127,20
176061147765,Base PG,MFP128,20
155913083402,Premium,MFP128,20
155913083222,Base PG,MFP130,20
155913083409,Premium,MFP130,20
176061147767,Base PG,MFP131,20
155913083411,Premium,MFP131,20
176061147771,Base PG,MFP132,20
166464102885,Premium,MFP132,20
155913083223,Base PG,MFP134,20
166464102881,Premium,MFP134,20
176061147769,Base PG,MFP136,20
166464102891,Premium,MFP136,20
176061147770,Base PG,MFP137,20
176061147969,Premium,MFP137,20
166464102714,Base PG,MFP138,20
166464102888,Premium,MFP138,20
155913083228,Base PG,MFP139,20
166464102893,Premium,MFP139,20
166464102717,Base PG,MFP140,20
176061147968,Premium,MFP140,20
155913083225,Base PG,MFP141,20
166464102894,Premium,MFP141,20
176061147772,Base PG,MFP142,20
155913083408,Premium,MFP142,20
166464102720,Base PG,MFP143,20
166464102884,Premium,MFP143,20
166464102718,Base PG,MFP144,20
155913083427,Premium,MFP144,20
166464102721,Base PG,MFP145,0
155913083416,Premium,MFP145,0
155913083229,Base PG,MFP146,20
166464102895,Premium,MFP146,20
155913083230,Base PG,MFP147,20
176061147966,Premium,MFP147,20
176061147774,Base PG,MFP148,0
155913083412,Premium,MFP148,0
155913083231,Base PG,MFP149,20
166464102896,Premium,MFP149,20
155913083232,Base PG,MFP150,20
155913083419,Premium,MFP150,20
155913083233,Base PG,MFP151,20
176061147965,Premium,MFP151,20
155913083234,Base PG,MFP152,20
155913083426,Premium,MFP152,20
155913083235,Base PG,MFP153,20
155913083415,Premium,MFP153,20
155913083239,Base PG,MFP154,20
155913083420,Premium,MFP154,20
166464102722,Base PG,MFP155,20
