item_id,brand,custom_label,current_quantity
126176088467,Idea,FAN030,20
126176056488,Base Orius,FAN031,20
115969189472,Idea,FAN031,20
115969142356,Base Orius,FAN032,20
115969189493,Idea,FAN032,20
126176056507,Base Orius,FAN033,20
126176088480,Idea,FAN033,20
115969142325,Base Orius,FAN034,20
126176056501,Base Orius,FAN034,20
115969189491,Idea,FAN034,20
126176088482,Idea,FAN034,20
126176056511,Base Orius,FAN035,20
115969189494,Idea,FAN035,20
126176056504,Base Orius,FAN036,0
115969189496,Idea,FAN036,0
115969142346,Base Orius,FAN037,20
115969189482,Idea,FAN037,20
115969142352,Base Orius,FAN038,20
126176088465,Idea,FAN038,20
115969142353,Base Orius,FAN039,20
126176088483,Idea,FAN039,20
115969142337,Base Orius,FAN041,20
126176088468,Idea,FAN041,20
115969142331,Base Orius,FAN042,20
115969189478,Idea,FAN042,20
126176056514,Base Orius,FAN043,20
126176088473,Idea,FAN043,20
115969142344,Base Orius,FAN044,20
115969189498,Idea,FAN044,20
115969142339,Base Orius,FAN045,0
126176088479,Idea,FAN045,0
126176056515,Base Orius,FAN046,20
115969189486,Idea,FAN046,20
115969142357,Base Orius,FAN047,20
115969189481,Idea,FAN047,20
115969142354,Base Orius,FAN048,20
115969189488,Idea,FAN048,20
126176056506,Base Orius,FAN049,0
126176088474,Idea,FAN049,0
115969142349,Base Orius,FAN050,20
126176088469,Idea,FAN050,20
126176056503,Base Orius,FAN051,20
126176088472,Idea,FAN051,20
115969142364,Base Orius,FAN052,0
126176088485,Idea,FAN052,0
126176056517,Base Orius,FAN053,20
115969189500,Idea,FAN053,20
126176056509,Base Orius,FAN054,20
115969189501,Idea,FAN054,20
115969142345,Base Orius,FAN055,20
126176088471,Idea,FAN055,20
115969142365,Base Orius,FAN056,20
126176088470,Idea,FAN056,20
126176056510,Base Orius,FAN057,20
115969189487,Idea,FAN057,20
115969142350,Base Orius,FAN058,20
126176088476,Idea,FAN058,20
115969142368,Base Orius,FAN060,20
126176088478,Idea,FAN060,20
126176056512,Base Orius,FAN061,20
115969189489,Idea,FAN061,20
126176056519,Base Orius,FAN062,20
115969189499,Idea,FAN062,20
126176056521,Base Orius,FAN064,20
115969189495,Idea,FAN064,20
115969142351,Base Orius,FAN065,20
126176088486,Idea,FAN065,20
115969142355,Base Orius,FAN066,20
126176088484,Idea,FAN066,20
115969142367,Base Orius,FAN067,20
115969189497,Idea,FAN067,20
115981249830,Base Orius,FFH010,0
126192862146,Idea,FFH010,0
125984833736,Base Orius,FHKIT27,20
115839167037,Base Orius,FHKIT27+FP19,20
125984833740,Base Orius,FHKIT27+FP19+N4329,20
115949028759,Base Orius,FRS17,20
115949029002,Idea,FRS17,20
115949028764,Base Orius,FRS18,20
126147544726,Idea,FRS18,20
115947221066,Base Orius,GL1017,20
126144825207,Idea,GL1017,20
115947221068,Base Orius,GL1019,20
115947221151,Idea,GL1019,20
126192795369,Base Orius,GL1027,20
115981279855,Idea,GL1027,20
126192795370,Base Orius,GL1033,20
115981279863,Idea,GL1033,20
125984833268,Base Orius,GL1051,20
125984833401,Idea,GL1051,20
126192795352,Base Orius,GL1067,20
115981279858,Idea,GL1067,20
125984833261,Base Orius,GL1073,20
125984833402,Idea,GL1073,20
125984833260,Base Orius,GL1088,20
125984833405,Idea,GL1088,20
126144825060,Base Orius,GL1102,20
126144825209,Idea,GL1102,20
126192795355,Base Orius,GL1106,20
115981279853,Idea,GL1106,20
115947221065,Base Orius,GL1114,20
115947221148,Idea,GL1114,20
125984833266,Base Orius,GL1117,20
125984833406,Idea,GL1117,20
126144825057,Base Orius,GL1127,20
126144825208,Idea,GL1127,20
126192795356,Base Orius,GL1128,20
115981279868,Idea,GL1128,20
115981249866,Base Orius,GL1129,20
126192862172,Idea,GL1129,20
126192795365,Base Orius,GL1131,20
126192862152,Idea,GL1131,20
126192795372,Base Orius,GL1132,20
126192862160,Idea,GL1132,20
115981249864,Base Orius,GL1133,20
126192862168,Idea,GL1133,20
126144825067,Base Orius,GL1134,20
126144825216,Idea,GL1134,20
126144825055,Base Orius,GL1138,20
126144825214,Idea,GL1138,20
115981249862,Base Orius,GL1154,20
126192862156,Idea,GL1154,20
126192795371,Base Orius,GL1156,20
126192862154,Idea,GL1156,20
125984833262,Base Orius,GL1157,20
115839166672,Idea,GL1157,20
126144825059,Base Orius,GL1162,20
115947221150,Idea,GL1162,20
115947221064,Base Orius,GL1163,20
115947221153,Idea,GL1163,20
126144825063,Base Orius,GL1166,20
115947221152,Idea,GL1166,20
115947221067,Base Orius,GL1167,20
115947221149,Idea,GL1167,20
126144825056,Base Orius,GL1168,0
115947221154,Idea,GL1168,0
115947221069,Base Orius,GL1169,20
126144825211,Idea,GL1169,20
126192795362,Base Orius,GL1170,20
126192862158,Idea,GL1170,20
126144825058,Base Orius,GL1171,20
126144825205,Idea,GL1171,20
126192795373,Base Orius,GL1174,20
115981279864,Idea,GL1174,20
126192795358,Base Orius,GL1175,20
126192862169,Idea,GL1175,20
125984833271,Base Orius,GL1189,20
125984833408,Idea,GL1189,20
125984833267,Base Orius,GL1191,20
125984833403,Idea,GL1191,20
115839166578,Base Orius,GL1205,20
125984833407,Idea,GL1205,20
125984833269,Base Orius,GL1211,20
125984833404,Idea,GL1211,20
125984833264,Base Orius,GL1213,20
115839166682,Idea,GL1213,20
115981249860,Base Orius,GL1218,20
115981279857,Idea,GL1218,20
115981249859,Base Orius,GL1219,20
126192862170,Idea,GL1219,20
115981249868,Base Orius,GL1220,20
126192862164,Idea,GL1220,20
115981249867,Base Orius,GL1230,20
115981279856,Idea,GL1230,20
126192795363,Base Orius,GL1233,20
126192862161,Idea,GL1233,20
126144825062,Base Orius,GL1234,20
126144825212,Idea,GL1234,20
115839166576,Base Orius,GL1252+GL1253,20
115839166695,Idea,GL1252+GL1253,20
115839166577,Base Orius,GL1253,20
115839166696,Idea,GL1253,20
115839166575,Base Orius,GL1261,20
125984833410,Idea,GL1261,20
115839166580,Base Orius,GL1262,20
125984833409,Idea,GL1262,20
115981249863,Base Orius,GL1275,20
115981279869,Idea,GL1275,20
126192795368,Base Orius,GL1290,20
126192862162,Idea,GL1290,20
126192795367,Base Orius,GL1294,20
126192862163,Idea,GL1294,20
125984833270,Base Orius,GL1295,20
115839166699,Idea,GL1295,20
115981249869,Base Orius,GL1305,20
115981279867,Idea,GL1305,20
115981249865,Base Orius,GL1306,20
126192862166,Idea,GL1306,20
126144825066,Base Orius,GL1320,20
115947221155,Idea,GL1320,20
115839167039,Base Orius,HEAD001,20
126192795336,Base Orius,HEAD002,20
115981279831,Idea,HEAD002,20
115981249846,Base Orius,HEAD003,20
115981279833,Idea,HEAD003,20
115981249832,Base Orius,HEAD004,20
126192862153,Idea,HEAD004,20
115981249833,Base Orius,HEAD005,20
115981279847,Idea,HEAD005,20
126192795345,Base Orius,HIP001,0
126192862135,Idea,HIP001,0
126192795337,Base Orius,HSP001,20
115981279829,Idea,HSP001,20
115981249837,Base Orius,HSP001+HSP002,20
115981279841,Idea,HSP001+HSP002,20
115981249847,Base Orius,HSP002,20
115981279832,Idea,HSP002,20
126192795349,Base Orius,LINK27,20
126192862136,Idea,LINK27,20
126192795343,Base Orius,LINK27+WM42,20
126192862138,Idea,LINK27+WM42,20
125984833745,Base Orius,LINK28,20
115839167041,Base Orius,LINK29,20
115981249838,Base Orius,LINK30,20
126192862149,Idea,LINK30,20
115981249841,Base Orius,LINK30+WM51,0
115981279836,Idea,LINK30+WM51,0
115839167043,Base Orius,LINK4,20
125984833744,Base Orius,LK18,20
115839167038,Base Orius,LK19,20
115839167044,Base Orius,LK21,20
115839167042,Base Orius,LK22,20
115839167040,Base Orius,LK24,20
125984833746,Base Orius,LK25,20
125984833751,Base Orius,LK26,20
125984833752,Base Orius,LK27,20
115839167048,Base Orius,LK28,20
126192795353,Base Orius,MAN007,20
115981279837,Idea,MAN007,20
125984833767,Base Orius,NOX005,20
126600730313,Base Orius,NOX008,0
125984833773,Base Orius,NOX010,20
115839167055,Base Orius,OFH003,20
126147544483,Base Orius,OPUMP007,0
115949028993,Idea,OPUMP007,0
115839167057,Base Orius,PSP24+PSP29+PSP71+PSFx2,20
115839167062,Base Orius,PSP24+PSP29+PSP71+VSSP101,20
115839167060,Base Orius,PSP24+PSP71+PSP77,20
115839167059,Base Orius,PSP24+PSP71+PSP77+VSSP101,20
125984833777,Base Orius,PSP39+PSP40+VSSP101,0
125984833779,Base Orius,PSP70,20
125984833783,Base Orius,PSP77+VSSP101,20
115981249840,Base Orius,PSP81,20
126192862155,Idea,PSP81,20
115981249856,Base Orius,PSP82,20
126192862137,Idea,PSP82,20
126192795348,Base Orius,PSP86,20
115981279838,Idea,PSP86,20
126192795340,Base Orius,RLB001,20
126192862139,Idea,RLB001,20
