supplier,code,stock,stock_calculation,timestamp
COM,CSRM3048,20,10,2024-07-30 10:58:58
COM,CSRM3049,4,4,2024-07-30 10:58:58
COM,CSRM3050,20,10,2024-07-30 10:58:58
COM,CSRM3053,6,6,2024-07-30 10:58:58
COM,CSRM3055,6,6,2024-07-30 10:58:58
COM,CSRM3056,2,2,2024-07-30 10:58:58
COM,CSRM3057,3,3,2024-07-30 10:58:58
COM,CSRM3058,4,4,2024-07-30 10:58:58
COM,CSRM3059,7,7,2024-07-30 10:58:58
COM,CSRM3060,22,10,2024-07-30 10:58:58
COM,CSRM3061,7,7,2024-07-30 10:58:58
COM,CSRM3062,11,10,2024-07-30 10:58:58
COM,CSRM3063,18,10,2024-07-30 10:58:58
COM,CSRM3065,6,6,2024-07-30 10:58:58
COM,CSRM3066,8,8,2024-07-30 10:58:58
COM,CSRM3067,16,10,2024-07-30 10:58:58
COM,CSRM3068,16,10,2024-07-30 10:58:58
COM,CSRM3069,17,10,2024-07-30 10:58:58
COM,CSRM3070,21,10,2024-07-30 10:58:58
COM,CSRM3072,24,10,2024-07-30 10:58:58
COM,CSRM3073,4,4,2024-07-30 10:58:58
COM,CSRM3074,11,10,2024-07-30 10:58:58
COM,CSRM3075,4,4,2024-07-30 10:58:58
COM,CSRM3076,14,10,2024-07-30 10:58:58
COM,CSRM3077,6,6,2024-07-30 10:58:58
COM,CSRM3078,21,10,2024-07-30 10:58:58
COM,CSRM3079,9,9,2024-07-30 10:58:58
COM,CSRM3080,2,2,2024-07-30 10:58:58
COM,CSRM3081,4,4,2024-07-30 10:58:58
COM,CSRM3082,14,10,2024-07-30 10:58:58
COM,CSRM3083,2,2,2024-07-30 10:58:58
COM,CSRM3084,8,8,2024-07-30 10:58:58
COM,CSRM3085,8,8,2024-07-30 10:58:58
COM,CSRM3087,3,3,2024-07-30 10:58:58
COM,CSRM3088,9,9,2024-07-30 10:58:58
COM,CSRM3089,8,8,2024-07-30 10:58:58
COM,CSRM3090,19,10,2024-07-30 10:58:58
COM,CSRM3091,25,10,2024-07-30 10:58:58
COM,CSRM3092,21,10,2024-07-30 10:58:58
COM,CSRM3096,5,5,2024-07-30 10:58:58
COM,CSRM3097,11,10,2024-07-30 10:58:58
COM,CSRM3098,2,2,2024-07-30 10:58:58
COM,CSRM3099,6,6,2024-07-30 10:58:58
COM,CSRM3100,3,3,2024-07-30 10:58:58
COM,CSRM3101,12,10,2024-07-30 10:58:58
COM,CSRM3102,15,10,2024-07-30 10:58:58
COM,CSRM3103,8,8,2024-07-30 10:58:58
COM,CSRM3104,9,9,2024-07-30 10:58:58
COM,CSRM3106,12,10,2024-07-30 10:58:58
COM,CSRM3109,9,9,2024-07-30 10:58:58
COM,CSRM3115,13,10,2024-07-30 10:58:58
COM,CSRM3116,10,10,2024-07-30 10:58:58
COM,CSRM3117,9,9,2024-07-30 10:58:58
COM,CSRM3118,6,6,2024-07-30 10:58:58
COM,CSRM3119,7,7,2024-07-30 10:58:58
COM,CSRM3121,8,8,2024-07-30 10:58:58
COM,CSRM3123,10,10,2024-07-30 10:58:58
COM,CSRM3126,22,10,2024-07-30 10:58:58
COM,CSRM3127,17,10,2024-07-30 10:58:58
COM,CSRM3129,11,10,2024-07-30 10:58:58
COM,CSRM3131,11,10,2024-07-30 10:58:58
COM,CSRM3133,5,5,2024-07-30 10:58:58
COM,CSRM3134,17,10,2024-07-30 10:58:58
COM,CSRM3135,16,10,2024-07-30 10:58:58
COM,CSRM3136,7,7,2024-07-30 10:58:58
COM,CSRM3137,6,6,2024-07-30 10:58:58
COM,CSRM3138,22,10,2024-07-30 10:58:58
COM,CSRM3139,11,10,2024-07-30 10:58:58
COM,CSRM3140,18,10,2024-07-30 10:58:58
COM,CSRM3141,11,10,2024-07-30 10:58:58
COM,CSRM3142,15,10,2024-07-30 10:58:58
COM,CSRM3147,5,5,2024-07-30 10:58:58
COM,CSRM3153,3,3,2024-07-30 10:58:58
COM,CSRM3154,9,9,2024-07-30 10:58:58
COM,CSRM3155,9,9,2024-07-30 10:58:58
COM,CSRM3156,7,7,2024-07-30 10:58:58
COM,CSRM3158,9,9,2024-07-30 10:58:58
COM,CSZ11940,94,10,2024-07-30 10:58:58
COM,CSZ12605,158,10,2024-07-30 10:58:58
COM,CSZ12610,41,10,2024-07-30 10:58:58
COM,CSZ12615,102,10,2024-07-30 10:58:58
COM,CSZ12616,29,10,2024-07-30 10:58:58
COM,CSZ12946,75,10,2024-07-30 10:58:58
COM,CSZ12951,36,10,2024-07-30 10:58:58
COM,CSZ12956,138,10,2024-07-30 10:58:58
COM,CSZ12957,136,10,2024-07-30 10:58:58
COM,CSZ12958,21,10,2024-07-30 10:58:58
COM,CSZ12961,3,3,2024-07-30 10:58:58
COM,CSZ12965,34,10,2024-07-30 10:58:58
COM,CSZ12985,84,10,2024-07-30 10:58:58
COM,CSZ13014,17,10,2024-07-30 10:58:58
COM,CTR1000,59,10,2024-07-30 10:58:58
COM,CTR1001,175,10,2024-07-30 10:58:58
COM,CTR1002,8,8,2024-07-30 10:58:58
COM,CTR1003,50,10,2024-07-30 10:58:58
COM,CTR1004,16,10,2024-07-30 10:58:58
COM,CTR1005,14,10,2024-07-30 10:58:58
COM,CTR1006,2,2,2024-07-30 10:58:58
COM,CTR1007,10,10,2024-07-30 10:58:58
COM,CTR1008,8,8,2024-07-30 10:58:58
COM,CTR1009,2,2,2024-07-30 10:58:58
COM,CTR1010,1,1,2024-07-30 10:58:58
COM,CTR1011,2,2,2024-07-30 10:58:58
COM,CTR1012,8,8,2024-07-30 10:58:58
COM,CTR1013,7,7,2024-07-30 10:58:58
COM,CTR1014,14,10,2024-07-30 10:58:58
COM,CTR1015,6,6,2024-07-30 10:58:58
COM,CTR1017,15,10,2024-07-30 10:58:58
COM,CTR1018,8,8,2024-07-30 10:58:58
COM,CTR1020,6,6,2024-07-30 10:58:58
COM,CTR1022,8,8,2024-07-30 10:58:58
COM,CTR1023,7,7,2024-07-30 10:58:58
COM,CTR1024,18,10,2024-07-30 10:58:58
COM,CTR1025,2,2,2024-07-30 10:58:58
COM,CTR1026,24,10,2024-07-30 10:58:58
COM,CTR1027,9,9,2024-07-30 10:58:58
COM,CTR1028,17,10,2024-07-30 10:58:58
COM,CTR1029,13,10,2024-07-30 10:58:58
COM,CTR1030,58,10,2024-07-30 10:58:58
COM,CTR1031,23,10,2024-07-30 10:58:58
COM,CTR1032,5,5,2024-07-30 10:58:58
COM,CTR1033,4,4,2024-07-30 10:58:58
COM,CTR1034,19,10,2024-07-30 10:58:58
COM,CTR1035,12,10,2024-07-30 10:58:58
COM,CTR1036,3,3,2024-07-30 10:58:58
COM,CTR1038,8,8,2024-07-30 10:58:58
COM,CTR1039,12,10,2024-07-30 10:58:58
COM,CTR1040,4,4,2024-07-30 10:58:58
COM,CTR1041,12,10,2024-07-30 10:58:58
COM,CTR1042,5,5,2024-07-30 10:58:58
COM,CTR1043,29,10,2024-07-30 10:58:58
COM,CTR1044,10,10,2024-07-30 10:58:58
COM,CTR1045,80,10,2024-07-30 10:58:58
COM,CTR1049,12,10,2024-07-30 10:58:58
COM,CTR1051,3,3,2024-07-30 10:58:58
COM,CTR1052,9,9,2024-07-30 10:58:58
COM,CTR1053,16,10,2024-07-30 10:58:58
COM,CTR1054,13,10,2024-07-30 10:58:58
COM,CTR1055,5,5,2024-07-30 10:58:58
