supplier,code,stock,stock_calculation,timestamp
APE,ABS1099,YES,10,2024-07-30 10:58:57
APE,ABS1100,YES,10,2024-07-30 10:58:57
APE,ABS1101,YES,10,2024-07-30 10:58:57
APE,ABS1102,YES,10,2024-07-30 10:58:57
APE,ABS1103,YES,10,2024-07-30 10:58:57
APE,ABS1104,YES,10,2024-07-30 10:58:57
APE,ABS1105,YES,10,2024-07-30 10:58:57
APE,ABS1106,YES,10,2024-07-30 10:58:57
APE,ABS1107,YES,10,2024-07-30 10:58:57
APE,ABS1108,YES,10,2024-07-30 10:58:57
APE,ABS1109,YES,10,2024-07-30 10:58:57
APE,ABS1110,YES,10,2024-07-30 10:58:57
APE,ABS1111,NO,0,2024-07-30 10:58:57
APE,ABS1112,YES,10,2024-07-30 10:58:57
APE,ABS1113,YES,10,2024-07-30 10:58:57
APE,ABS1114,YES,10,2024-07-30 10:58:57
APE,ABS1115,YES,10,2024-07-30 10:58:57
APE,ABS1116,YES,10,2024-07-30 10:58:57
APE,ABS1117,YES,10,2024-07-30 10:58:57
APE,ABS1118,YES,10,2024-07-30 10:58:57
APE,ABS1119,YES,10,2024-07-30 10:58:57
APE,ABS1120,YES,10,2024-07-30 10:58:57
APE,ABS1121,YES,10,2024-07-30 10:58:57
APE,ABS1122,YES,10,2024-07-30 10:58:57
APE,ABS1123,YES,10,2024-07-30 10:58:57
APE,ABS1124,YES,10,2024-07-30 10:58:57
APE,ABS1125,YES,10,2024-07-30 10:58:57
APE,ABS1126,YES,10,2024-07-30 10:58:57
APE,ABS1127,YES,10,2024-07-30 10:58:57
APE,ABS1128,YES,10,2024-07-30 10:58:57
APE,ABS1129,YES,10,2024-07-30 10:58:57
APE,ABS1130,YES,10,2024-07-30 10:58:57
APE,ABS1131,YES,10,2024-07-30 10:58:57
APE,ABS1132,YES,10,2024-07-30 10:58:57
APE,ABS1133,YES,10,2024-07-30 10:58:57
APE,ABS1134,NO,0,2024-07-30 10:58:57
APE,ABS1135,YES,10,2024-07-30 10:58:57
APE,ABS1136,YES,10,2024-07-30 10:58:57
APE,ABS1137,YES,10,2024-07-30 10:58:57
APE,ABS1138,YES,10,2024-07-30 10:58:57
APE,ABS1139,YES,10,2024-07-30 10:58:57
APE,ABS1140,YES,10,2024-07-30 10:58:57
APE,ABS1141,YES,10,2024-07-30 10:58:57
APE,ABS1142,YES,10,2024-07-30 10:58:57
APE,ABS1143,YES,10,2024-07-30 10:58:57
APE,ABS1144,YES,10,2024-07-30 10:58:57
APE,ABS1145,YES,10,2024-07-30 10:58:57
APE,ABS1146,YES,10,2024-07-30 10:58:57
APE,ABS1147,YES,10,2024-07-30 10:58:57
APE,ABS1148,YES,10,2024-07-30 10:58:57
APE,ABS1149,YES,10,2024-07-30 10:58:57
APE,ABS1150,YES,10,2024-07-30 10:58:57
APE,ABS1151,YES,10,2024-07-30 10:58:57
APE,ABS1152,YES,10,2024-07-30 10:58:57
APE,ABS1153,YES,10,2024-07-30 10:58:57
APE,ABS1154,YES,10,2024-07-30 10:58:57
APE,ABS1155,YES,10,2024-07-30 10:58:57
APE,ABS1156,YES,10,2024-07-30 10:58:57
APE,ABS1157,YES,10,2024-07-30 10:58:57
APE,ABS1158,YES,10,2024-07-30 10:58:57
APE,ABS1159,YES,10,2024-07-30 10:58:57
APE,ABS1160,YES,10,2024-07-30 10:58:57
APE,ABS1161,YES,10,2024-07-30 10:58:57
APE,ABS1162,YES,10,2024-07-30 10:58:57
APE,ABS1163,YES,10,2024-07-30 10:58:57
APE,ABS1164,YES,10,2024-07-30 10:58:57
APE,ABS1165,YES,10,2024-07-30 10:58:57
APE,ABS1166,YES,10,2024-07-30 10:58:57
APE,ABS1167,YES,10,2024-07-30 10:58:57
APE,ABS1168,YES,10,2024-07-30 10:58:57
APE,ABS1170,YES,10,2024-07-30 10:58:57
APE,ABS1171,YES,10,2024-07-30 10:58:57
APE,ABS1172,YES,10,2024-07-30 10:58:57
APE,ABS1173,YES,10,2024-07-30 10:58:57
APE,ABS1174,NO,0,2024-07-30 10:58:57
APE,ABS1175,YES,10,2024-07-30 10:58:57
APE,ABS1176,YES,10,2024-07-30 10:58:57
APE,ABS1177,YES,10,2024-07-30 10:58:57
APE,ABS1178,YES,10,2024-07-30 10:58:57
APE,ABS1179,YES,10,2024-07-30 10:58:57
APE,ABS1180,YES,10,2024-07-30 10:58:57
APE,ABS1181,YES,10,2024-07-30 10:58:57
APE,ABS1182,YES,10,2024-07-30 10:58:57
APE,ABS1183,YES,10,2024-07-30 10:58:57
APE,ABS1184,YES,10,2024-07-30 10:58:57
APE,ABS1185,YES,10,2024-07-30 10:58:57
APE,ABS1186,YES,10,2024-07-30 10:58:57
APE,ABS1187,YES,10,2024-07-30 10:58:57
APE,ABS1188,YES,10,2024-07-30 10:58:57
APE,ABS1189,YES,10,2024-07-30 10:58:57
APE,ABS1190,YES,10,2024-07-30 10:58:57
APE,ABS1191,YES,10,2024-07-30 10:58:57
APE,ABS1192,YES,10,2024-07-30 10:58:57
APE,ABS1193,YES,10,2024-07-30 10:58:57
APE,ABS1194,YES,10,2024-07-30 10:58:57
APE,ABS1195,YES,10,2024-07-30 10:58:57
APE,ABS1196,YES,10,2024-07-30 10:58:57
APE,ABS1197,YES,10,2024-07-30 10:58:57
APE,ABS1198,YES,10,2024-07-30 10:58:57
APE,ABS1199,YES,10,2024-07-30 10:58:57
APE,ABS1200,YES,10,2024-07-30 10:58:57
APE,ABS1201,YES,10,2024-07-30 10:58:57
APE,ABS1202,YES,10,2024-07-30 10:58:57
APE,ABS1203,YES,10,2024-07-30 10:58:57
APE,ABS1204,YES,10,2024-07-30 10:58:57
APE,ABS1205,YES,10,2024-07-30 10:58:57
APE,ABS1206,YES,10,2024-07-30 10:58:57
APE,ABS1207,YES,10,2024-07-30 10:58:57
APE,ABS1208,YES,10,2024-07-30 10:58:57
APE,ABS1209,YES,10,2024-07-30 10:58:57
APE,ABS1210,YES,10,2024-07-30 10:58:57
APE,ABS1211,YES,10,2024-07-30 10:58:57
APE,ABS1212,YES,10,2024-07-30 10:58:57
APE,ABS1213,YES,10,2024-07-30 10:58:57
APE,ABS1214,NO,0,2024-07-30 10:58:57
APE,ABS1215,YES,10,2024-07-30 10:58:57
APE,ABS1216,YES,10,2024-07-30 10:58:57
APE,ABS1217,YES,10,2024-07-30 10:58:57
APE,ABS1218,YES,10,2024-07-30 10:58:57
APE,ABS1219,YES,10,2024-07-30 10:58:57
APE,ABS1221,YES,10,2024-07-30 10:58:57
APE,ABS1222,YES,10,2024-07-30 10:58:57
APE,ABS1223,YES,10,2024-07-30 10:58:57
APE,ABS1224,YES,10,2024-07-30 10:58:57
APE,ABS1225,YES,10,2024-07-30 10:58:57
APE,ABS1226,YES,10,2024-07-30 10:58:57
APE,ABS1227,YES,10,2024-07-30 10:58:57
APE,ABS1228,YES,10,2024-07-30 10:58:57
APE,ABS1229,YES,10,2024-07-30 10:58:57
APE,ABS1230,YES,10,2024-07-30 10:58:57
APE,ABS1231,YES,10,2024-07-30 10:58:57
APE,ABS1232,YES,10,2024-07-30 10:58:57
APE,ABS1233,YES,10,2024-07-30 10:58:57
APE,ABS1234,YES,10,2024-07-30 10:58:57
APE,ABS1235,NO,0,2024-07-30 10:58:57
APE,ABS1236,YES,10,2024-07-30 10:58:57
APE,ABS1237,YES,10,2024-07-30 10:58:57
APE,ABS1238,YES,10,2024-07-30 10:58:57
APE,ABS1239,YES,10,2024-07-30 10:58:57
APE,ABS1240,YES,10,2024-07-30 10:58:57
APE,ABS1241,YES,10,2024-07-30 10:58:57
APE,ABS1242,YES,10,2024-07-30 10:58:57
APE,ABS1243,YES,10,2024-07-30 10:58:57
APE,ABS1245,YES,10,2024-07-30 10:58:57
APE,ABS1246,YES,10,2024-07-30 10:58:57
APE,ABS1247,YES,10,2024-07-30 10:58:57
APE,ABS1248,YES,10,2024-07-30 10:58:57
APE,ABS1249,YES,10,2024-07-30 10:58:57
APE,ABS1250,YES,10,2024-07-30 10:58:57
APE,ABS1251,YES,10,2024-07-30 10:58:57
APE,ABS1252,YES,10,2024-07-30 10:58:57
APE,ABS1253,YES,10,2024-07-30 10:58:57
APE,ABS1254,YES,10,2024-07-30 10:58:57
APE,ABS1255,YES,10,2024-07-30 10:58:57
APE,ABS1256,YES,10,2024-07-30 10:58:57
APE,ABS1257,YES,10,2024-07-30 10:58:57
APE,ABS1258,YES,10,2024-07-30 10:58:57
APE,ABS1259,YES,10,2024-07-30 10:58:57
APE,ABS1260,YES,10,2024-07-30 10:58:57
APE,ABS1261,YES,10,2024-07-30 10:58:57
APE,ABS1262,YES,10,2024-07-30 10:58:57
APE,ABS1263,YES,10,2024-07-30 10:58:57
APE,ABS1264,YES,10,2024-07-30 10:58:57
APE,ABS1265,YES,10,2024-07-30 10:58:57
APE,ABS1266,YES,10,2024-07-30 10:58:57
APE,ABS1267,YES,10,2024-07-30 10:58:57
APE,ABS1268,YES,10,2024-07-30 10:58:57
APE,ABS1269,YES,10,2024-07-30 10:58:57
APE,ABS1270,YES,10,2024-07-30 10:58:57
APE,ABS1271,YES,10,2024-07-30 10:58:57
APE,ABS1272,YES,10,2024-07-30 10:58:57
APE,ABS1274,YES,10,2024-07-30 10:58:57
APE,ABS1275,YES,10,2024-07-30 10:58:57
APE,ABS1276,YES,10,2024-07-30 10:58:57
APE,ABS1277,YES,10,2024-07-30 10:58:57
APE,ABS1278,YES,10,2024-07-30 10:58:57
APE,ABS1279,YES,10,2024-07-30 10:58:57
APE,ABS1280,YES,10,2024-07-30 10:58:57
APE,ABS1281,YES,10,2024-07-30 10:58:57
APE,ABS1282,YES,10,2024-07-30 10:58:57
APE,ABS1283,YES,10,2024-07-30 10:58:57
APE,ABS1284,YES,10,2024-07-30 10:58:57
APE,ABS1285,YES,10,2024-07-30 10:58:57
APE,ABS1286,YES,10,2024-07-30 10:58:57
APE,ABS1287,YES,10,2024-07-30 10:58:57
APE,ABS1288,YES,10,2024-07-30 10:58:57
APE,ABS1289,YES,10,2024-07-30 10:58:57
APE,ABS1290,YES,10,2024-07-30 10:58:57
APE,ABS1291,YES,10,2024-07-30 10:58:57
